request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"18428085-2e4d-a9d5-324f-b70dff39715e",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,283738858659600,283738860119700,283738860362400
"eebea3a2-6fec-dfbc-f2f3-7164ba349f36",GET,/images/logo.png,,,200,image/png,,,283738876550500,283738878613200,283738878921500
"eadf5bcf-5bfd-c36e-f017-9c7f15611e8d",GET,"/auditor/code-audit/delete",id=333,,500,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=447","Access is not authorised",283738905073100,283738949100400,283739652469200
"4bf237f9-61a1-305f-3278-3119510810d0",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,283739680164600,283739681700500,283739681968600
"4c30950e-43d0-5228-06d4-33c2f1e5d24f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,283739695914800,283739697431400,283739697697100
"18136ff3-313c-2ef4-e30c-6fe362bfd081",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,283739728352200,283739732235900,283739732980000
"4b351333-67ed-c97a-7546-91d771366595",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,283739758055200,283739761344400,283739762004500
"8077a181-bcf6-c92e-dd2e-9fda46ae5f26",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,283739786854700,283739788258700,283739788492100
"44236862-182a-7630-fec9-5d0f9631fab6",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,283739802768000,283739804907100,283739805451000
"79619a40-f4ed-982e-ad3e-2d56e8d5b055",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,283739833075900,283739835169500,283739835496500
"33b4f4e9-704d-b276-7862-49e5559e00cb",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,283739863780700,283739865036100,283739865253500
"937a0d2e-08f6-8c2b-fc60-ff8fc2b37cbe",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,283739879544000,283739881019800,283739881235400
"79b12a15-db8f-419b-2299-31fc443b2f3e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,283739910202800,283739913467600,283739914085500
"d6beb9dd-75c1-5367-f2fb-c1f54272b1de",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,283739940570100,283739942822100,283739943171100
"427fe8c9-3d44-b332-289f-41485082e5c4",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,283739958193200,283739960198900,283739960603700
"bf04ad64-ce29-b523-1ca0-5bac32656ea7",GET,/images/logo.png,,,200,image/png,,,283739987482800,283739989415800,283739989750100
"417d27c7-1b52-757c-00bf-925b56a755e9",GET,"/auditor/code-audit/delete",id=375,,500,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=446","Access is not authorised",283740005316600,283740148320300,283740875011900
"45b70c42-43b7-8843-cee6-4b8f9d06d382",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,283740910998300,283740913331700,283740913792600
"2aa3d06b-b789-52a1-06ec-f050f20017bc",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,283740941219300,283740943633900,283740944177000
"361d75c3-d530-f458-3ae3-45f7f8807ccf",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,283740972266800,283740974908200,283740975402100
"e5b6f1c2-6e93-0d15-ce1a-52ea33aa7d16",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,283741004123000,283741006402900,283741006908900
"ec5bd57d-50ea-ff40-7495-0cb0d0834a4e",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,283741036980200,283741040542000,283741041220800
"4d9ac1c8-0754-1b77-accc-0bc223bd2599",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,283741065286000,283741067212100,283741067455000
"7b60f325-eadc-98a9-5d31-50fd64d3301e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,283741096294000,283741098478500,283741098726600
"9138af10-e474-585b-657c-7aff7bae7a0f",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,283741127228600,283741128719500,283741128968400
"5f59c4f7-f256-40b5-5f4a-dbf0f4b18bfd",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,283741145082900,283741146643100,283741146868900
"c392e401-511a-9f63-bacf-982f600f8abb",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,283741173421200,283741175602200,283741175958300
"2e3c6b7a-576c-f866-faba-fac1769af2e0",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,283741204242300,283741218386200,283741221053500
"1c734672-5818-59e8-4cc5-66262b2884d2",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,283741251729700,283741254979600,283741255571700
"294383fc-f325-7dfe-0052-deb9e6bd7195",GET,/images/logo.png,,,200,image/png,,,283741293078700,283741296803100,283741297568600
"ea69b925-6ca5-e22f-bacc-6cea5afa0013",GET,/,"debug=true&language=en",,302,,,,283753925082800,283753933430400,283753934051000
"0ee789e6-9cd3-c673-c1de-e11db2d6da18",GET,/any/system/welcome,,,200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=449",,283753963126500,283753972965400,283754402491900
"c0e0b5b9-77e0-5d46-cc41-eb74caabb966",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,283754427618800,283754429243000,283754429445600
"d9e1657e-4c25-c1ec-f11c-0e27b9a11aa8",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,283754445044400,283754446974200,283754447355400
"67b0b626-bd00-bab1-5fca-ccdc233440aa",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,283754474112700,283754475748700,283754476054500
"474f94a3-69b5-dbdc-8aeb-62b09858dba1",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,283754491288400,283754493516700,283754493959500
"17cf08c9-c01d-2541-39db-bb239033e11f",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,283754520997400,283754523935500,283754524447800
"0d51458a-1c8b-39e9-ba82-0047f9949186",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,283754551627100,283754553569000,283754553853900
"6080f0a5-1795-32a4-5905-ba999d49b60a",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,283754567746500,283754569158600,283754569408600
"8e4ce0f2-a9c4-9e2e-382d-83ca2e739044",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,283754584430000,283754585838200,283754586100700
"2bbf66f5-c3a8-cb24-9a68-9a76d18575b2",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,283754613656600,283754616059200,283754616426200
"f4448e80-7a40-478b-bae2-66609183e015",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,283754644568900,283754647387900,283754647757300
"ed55d8a5-03de-8181-7a29-5b509f099dd8",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,283754675899800,283754677685700,283754677978700
"acd0640f-3148-35b8-9d3c-0c882e16a0f5",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,283754706849800,283754708704900,283754708992500
"d2d68699-2512-8833-b664-532a76e90a78",GET,/images/logo.png,,,200,image/png,,,283754737207500,283754738485200,283754738652400
"45732dd0-4127-d7db-f5b1-0fb0d3c43c63",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,283754752902900,283754754298600,283754754589900
"8085249a-03ce-580e-9e14-712936b3d86b",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,283754769443900,283754771570800,283754771803200
"c8454b29-ca9a-a441-c38f-3480413401ac",GET,/auditor/code-audit/list,,,500,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=437","Access is not authorised",283754800311200,283754878463500,283755175254300
"f00eb055-593b-38e9-1d62-95c7a3d769fc",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,283755196448300,283755198461000,283755198746900
"7a898e68-40b6-cdeb-187f-ee5725637018",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,283755225859300,283755228006000,283755228360400
"f27d314e-983b-6365-324d-53a122ba398e",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,283755256514600,283755258084800,283755258426000
"4bea19f0-cb57-8ad9-f511-0e636e64ec47",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,283755272532900,283755274016500,283755274339200
"99bc0352-77d6-5b15-e399-3c077fe58a7e",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,283755302160100,283755303501900,283755303708300
"83d32566-719e-8769-207e-b1aef421e406",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,283755317267200,283755318634600,283755318823700
"9f37a48a-2701-91ec-09c7-0e7e4dbd8b82",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,283755333143600,283755334633500,283755334883800
"c412fcad-5f3a-e112-2b45-affa3b5f5305",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,283755349156200,283755350631800,283755350840200
"a776bad8-57bc-1ca2-874b-bc80f6ed4ad7",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,283755365194700,283755367332300,283755367818000
"a855d981-4880-42b3-7845-5208273b3ede",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,283755396300000,283755397841600,283755398088300
"d01d8400-db6e-6a06-6775-625a60986062",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,283755411946100,283755414420700,283755414652000
"b31152fb-4642-1b00-f995-6a43db3be947",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,283755444033200,283755445409000,283755445659600
"b3882f98-66fe-fcdc-d306-c622556316ee",GET,/images/logo.png,,,200,image/png,,,283755460467100,283755462898200,283755463188500
"ea69b925-6ca5-e22f-bacc-6cea5afa0013",GET,/,"debug=true&language=en",,302,,,,283768730468600,283768739173800,283768740039200
"0ee789e6-9cd3-c673-c1de-e11db2d6da18",GET,/any/system/welcome,,,200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=449",,283768755924700,283768774600600,283769440113100
"c0e0b5b9-77e0-5d46-cc41-eb74caabb966",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,283769471386200,283769472931900,283769473191800
"d9e1657e-4c25-c1ec-f11c-0e27b9a11aa8",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,283769487831200,283769489326900,283769489580300
"67b0b626-bd00-bab1-5fca-ccdc233440aa",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,283769518071100,283769520087800,283769520472400
"474f94a3-69b5-dbdc-8aeb-62b09858dba1",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,283769549673200,283769552533900,283769553017500
"17cf08c9-c01d-2541-39db-bb239033e11f",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,283769579809300,283769581386500,283769581793600
"0d51458a-1c8b-39e9-ba82-0047f9949186",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,283769597844200,283769600265100,283769601031100
"6080f0a5-1795-32a4-5905-ba999d49b60a",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,283769628924000,283769632781800,283769633566300
"8e4ce0f2-a9c4-9e2e-382d-83ca2e739044",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,283769658310100,283769661407800,283769661929300
"2bbf66f5-c3a8-cb24-9a68-9a76d18575b2",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,283769688243100,283769690175000,283769690958000
"f4448e80-7a40-478b-bae2-66609183e015",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,283769720129200,283769721750000,283769722010200
"ed55d8a5-03de-8181-7a29-5b509f099dd8",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,283769742518400,283769745424200,283769746044500
"acd0640f-3148-35b8-9d3c-0c882e16a0f5",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,283769767555100,283769769869600,283769773087400
"d2d68699-2512-8833-b664-532a76e90a78",GET,/images/logo.png,,,200,image/png,,,283769804582400,283769810921500,283769811624300
"45732dd0-4127-d7db-f5b1-0fb0d3c43c63",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,283769829059800,283769831451600,283769833564900
"8085249a-03ce-580e-9e14-712936b3d86b",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,283769876776500,283769878977900,283769879550400
"c8454b29-ca9a-a441-c38f-3480413401ac",GET,"/auditor/audit-record/publish",id=333,,500,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=437","Access is not authorised",283769907089200,283770022024700,283770475187200
"f00eb055-593b-38e9-1d62-95c7a3d769fc",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,283770512275900,283770514218100,283770514482900
"7a898e68-40b6-cdeb-187f-ee5725637018",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,283770542252700,283770545182000,283770545732500
"f27d314e-983b-6365-324d-53a122ba398e",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,283770581648000,283770585433400,283770586052700
"4bea19f0-cb57-8ad9-f511-0e636e64ec47",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,283770606187400,283770610187600,283770610989500
"99bc0352-77d6-5b15-e399-3c077fe58a7e",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,283770638323600,283770642037200,283770642880500
"83d32566-719e-8769-207e-b1aef421e406",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,283770666790000,283770669342500,283770669806200
"9f37a48a-2701-91ec-09c7-0e7e4dbd8b82",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,283770696854200,283770698294700,283770698648700
"c412fcad-5f3a-e112-2b45-affa3b5f5305",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,283770712553700,283770714525100,283770715015500
"a776bad8-57bc-1ca2-874b-bc80f6ed4ad7",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,283770729589600,283770731028100,283770731320500
"a855d981-4880-42b3-7845-5208273b3ede",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,283770760390700,283770762154900,283770762403000
"d01d8400-db6e-6a06-6775-625a60986062",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,283770779212000,283770781335400,283770781628900
"b31152fb-4642-1b00-f995-6a43db3be947",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,283770809253000,283770811142400,283770811584000
"b3882f98-66fe-fcdc-d306-c622556316ee",GET,/images/logo.png,,,200,image/png,,,283770845455100,283770849453600,283770850211700
"ae9b64e6-b137-dfd4-bb4d-f48ee1c2c221",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&password=&nAvailableBanners=37&remember=false&bannerToDisplay=451&username=",,283770870969600,283770893244300,283771374275300
"973c80fe-1568-eed1-20b9-e837b98f4a87",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,283771398731900,283771400306100,283771400623500
"5b2e6e57-2a0f-d55c-de3d-7beae2c6fb9e",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,283771414743200,283771416207300,283771416554400
"ab0a3072-d975-2ae9-96e9-b3015fe0c6e2",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,283771430605900,283771432000300,283771432236200
"e4bb7eff-2490-b07b-0cd4-ea2804987b44",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,283771446392700,283771448490000,283771448896500
"50387218-e72e-4c05-8cd4-e7955b7fc3b8",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,283771477465700,283771479474000,283771479877000
"df551134-e673-3ff7-c029-3e763e47d19f",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,283771508209200,283771510053100,283771510339900
"e1ac413b-91b8-1013-67d6-7ca4c2bd3e32",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,283771524401800,283771526559200,283771526940400
"db141da9-ef8c-697d-3a9d-e1910cb6c123",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,283771554230100,283771556039500,283771556265700
"f8f785cc-bb1c-0d15-5a91-55b87ed11174",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,283771570982400,283771572958900,283771573201800
"94412996-12f9-87ac-d976-27d26df4e943",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,283771601705100,283771603012400,283771603267100
"e4f2da58-f5ee-76e6-1f95-df606aba3237",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,283771617449600,283771620267300,283771621961300
"995d0298-afc6-d9c0-58ab-a3effc6b526e",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,283771648745400,283771658135700,283771663300200
"2bea1cc0-d2d8-72aa-3d9f-f509545358f6",GET,/images/logo.png,,,200,image/png,,,283771696780700,283771699538000,283771700180500
"44ee7b49-0e35-cc6a-063a-a05ecceeecf1",POST,"/anonymous/system/sign-in",,"id=&password=auditor11&remember=false&username=auditor11&version=",302,,,,283771728626800,283771743246300,283771743915900
"ec60e5bc-9639-0cc0-a29d-326af215ee27",GET,/,,,302,,,,283771772810800,283771780620100,283771781387800
"56d6358c-a7bf-5281-b9f7-3cf7fabaa97a",GET,/any/system/welcome,,,200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=452",,283771803563900,283771813246000,283772954715900
"6754b33b-258f-e9ad-90ba-708b99048ba3",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,283772986574400,283772987881800,283772988082900
"665b7ad2-fe9f-60fc-6e53-efa95cf3e273",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,283773002713900,283773004737200,283773005123300
"ae9b3a1c-f45e-00c0-7fd0-5a911cfcbc50",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,283773034905000,283773038484700,283773039183200
"c8d792d3-fbe3-338c-e9c7-8a8cbca38510",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,283773064797300,283773066368600,283773066767900
"53bc67a2-6f97-54ce-6242-de394530bb97",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,283773096424400,283773098699000,283773099123100
"29e90017-fe44-4b32-414e-36a4262a9a91",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,283773126117400,283773128402900,283773129495600
"f00bb0d7-76f2-6520-8044-cb7607b5db0f",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,283773158077800,283773159477400,283773159750900
"27ace9f9-0624-b411-0555-1532f77d792f",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,283773175077100,283773176455000,283773176652200
"4a2e5818-580e-8ee4-9b1b-d610a48d1aa0",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,283773203980800,283773205462400,283773205739800
"acb2c57c-a2a6-f176-39d9-f0a17e2e58e5",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,283773220956900,283773223093000,283773223364400
"107e4f6d-2018-77a8-38a6-a72b22a7b882",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,283773251363400,283773253332300,283773253578000
"18428085-2e4d-a9d5-324f-b70dff39715e",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,283773280932700,283773282273900,283773282608400
"eebea3a2-6fec-dfbc-f2f3-7164ba349f36",GET,/images/logo.png,,,200,image/png,,,283773297432500,283773299600600,283773299918600
"eadf5bcf-5bfd-c36e-f017-9c7f15611e8d",GET,"/auditor/code-audit/publish",id=333,,500,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=447","Access is not authorised",283773328561400,283773369614500,283773894822700
"4bf237f9-61a1-305f-3278-3119510810d0",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,283773923768900,283773926221100,283773926660000
"4c30950e-43d0-5228-06d4-33c2f1e5d24f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,283773954787700,283773957143800,283773957540100
"18136ff3-313c-2ef4-e30c-6fe362bfd081",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,283773984726200,283773986225800,283773986525400
"4b351333-67ed-c97a-7546-91d771366595",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,283774001008300,283774002286000,283774002523100
"8077a181-bcf6-c92e-dd2e-9fda46ae5f26",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,283774027938400,283774033362000,283774034092700
"44236862-182a-7630-fec9-5d0f9631fab6",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,283774064960500,283774068156000,283774068640400
"79619a40-f4ed-982e-ad3e-2d56e8d5b055",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,283774093913600,283774095495300,283774095940200
"33b4f4e9-704d-b276-7862-49e5559e00cb",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,283774109670600,283774111134900,283774111480900
"937a0d2e-08f6-8c2b-fc60-ff8fc2b37cbe",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,283774125408600,283774127585300,283774127909200
"79b12a15-db8f-419b-2299-31fc443b2f3e",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,283774158048300,283774160387500,283774160665800
"d6beb9dd-75c1-5367-f2fb-c1f54272b1de",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,283774194024600,283774196216400,283774196779100
"427fe8c9-3d44-b332-289f-41485082e5c4",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,283774220165600,283774221715800,283774221928600
"bf04ad64-ce29-b523-1ca0-5bac32656ea7",GET,/images/logo.png,,,200,image/png,,,283774250290100,283774251740500,283774251919300
"ea69b925-6ca5-e22f-bacc-6cea5afa0013",GET,/,"debug=true&language=en",,302,,,,283786554337600,283786567932100,283786571796000
"0ee789e6-9cd3-c673-c1de-e11db2d6da18",GET,/any/system/welcome,,,200,text/html;charset=utf-8,"availableBanners=430%2C431%2C432%2C433%2C434%2C437%2C438%2C439%2C440%2C441%2C442%2C443%2C444%2C445%2C446%2C447%2C448%2C449%2C450%2C451%2C452%2C453%2C454%2C455%2C456%2C457%2C458%2C459%2C460%2C461%2C462%2C463%2C464%2C465%2C466%2C467%2C468&nAvailableBanners=37&bannerToDisplay=449",,283786598707800,283786609865700,283787140479200
"c0e0b5b9-77e0-5d46-cc41-eb74caabb966",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,283787175035300,283787176491200,283787176733000
"d9e1657e-4c25-c1ec-f11c-0e27b9a11aa8",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,283787190628300,283787191930300,283787192102400
"67b0b626-bd00-bab1-5fca-ccdc233440aa",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,283787206954800,283787208922300,283787209141700
"474f94a3-69b5-dbdc-8aeb-62b09858dba1",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,283787236389200,283787237912300,283787238125200
"17cf08c9-c01d-2541-39db-bb239033e11f",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,283787266201500,283787267756600,283787268082200
"0d51458a-1c8b-39e9-ba82-0047f9949186",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,283787282526800,283787285090300,283787285702900
